Time,Timestamp,x,y,z,lat,lng
2023-06-25 14:55:08.178846,1687676108.1789117,0.6201,0.1389,8.8849,1.3445996761395111,103.70027273805835
2023-06-25 14:55:09.185032,1687676109.1851082,0.5818,0.1532,8.9711,1.3445996761395111,103.70027273805835
2023-06-25 14:55:10.191661,1687676110.1916988,0.6704,0.1676,8.9399,1.3445996761395111,103.70027273805835
2023-06-25 14:55:11.197126,1687676111.1971645,0.5842,0.1077,8.916,1.3445996761395111,103.70027273805835
2023-06-25 14:55:12.202554,1687676112.202595,0.6153,0.1963,8.9615,1.3445996761395111,103.70027273805835
2023-06-25 14:55:13.208256,1687676113.2082953,0.6728,0.1772,8.9256,1.3445996761395111,103.70027273805835
2023-06-25 14:55:14.219123,1687676114.2191617,0.6776,0.1652,8.8633,1.3445996761395111,103.70027273805835
2023-06-25 14:55:15.224509,1687676115.224552,0.565,0.1508,8.9471,1.3445996761395111,103.70027273805835
2023-06-25 14:55:16.230006,1687676116.230043,0.6033,0.1197,8.9064,1.3445996761395111,103.70027273805835
2023-06-25 14:55:17.235439,1687676117.2354755,0.5531,0.1077,8.928,1.3445996761395111,103.70027273805835
2023-06-25 14:55:18.240897,1687676118.2409348,0.6057,0.158,8.7771,1.3445996761395111,103.70027273805835
2023-06-25 14:55:19.247665,1687676119.247703,0.5243,0.1269,8.9256,1.3445996761395111,103.70027273805835
2023-06-25 14:55:20.254234,1687676120.2543101,0.6416,0.1604,8.7963,1.3445996761395111,103.70027273805835
2023-06-25 14:55:21.261784,1687676121.2618217,0.6081,0.1293,8.8418,1.3445996761395111,103.70027273805835
2023-06-25 14:55:22.267571,1687676122.2676084,0.644,0.0048,8.8178,1.3445996761395111,103.70027273805835
2023-06-25 14:55:23.273486,1687676123.2735279,0.5866,0.1652,8.8035,1.3445996761395111,103.70027273805835
2023-06-25 14:55:24.281712,1687676124.2817502,0.6488,0.1221,9.0237,1.3445996761395111,103.70027273805835
2023-06-25 14:55:25.287593,1687676125.2876334,0.6249,0.1389,8.9591,1.3445996761395111,103.70027273805835
2023-06-25 14:55:26.294548,1687676126.2946208,0.7039,0.0982,8.8992,1.3445996761395111,103.70027273805835
