Time,Timestamp,x,y,z,lat,lng
2023-06-24 20:58:29.001348,1687611509.001422,1.2306,0.0263,8.9807,0.0,0.01
2023-06-24 20:58:30.010257,1687611510.0103307,1.3144,0.1341,8.9663,0.0,0.01
2023-06-24 20:58:31.017853,1687611511.0179183,1.2402,-0.0455,8.8394,0.0,0.01
2023-06-24 20:58:32.029399,1687611512.0294654,1.2761,0.0287,8.8633,0.0,0.01
2023-06-24 20:58:33.037320,1687611513.037393,1.2953,-0.0048,8.8514,0.0,0.01
2023-06-24 20:58:34.045060,1687611514.045135,1.2617,0.1365,8.9423,0.0,0.01
2023-06-24 20:58:35.052856,1687611515.0529296,1.3767,0.012,9.0309,0.0,0.01
2023-06-24 20:58:36.061965,1687611516.0620384,1.2522,0.1365,8.7939,0.0,0.01
2023-06-24 20:58:37.070496,1687611517.070556,1.2354,0.0287,8.8681,0.0,0.01
2023-06-24 20:58:38.077639,1687611518.0777051,1.1013,0.0311,8.849,0.0,0.01
2023-06-24 20:58:39.085180,1687611519.0852509,1.2258,0.0168,8.8849,0.0,0.01
2023-06-24 20:58:40.092823,1687611520.092888,1.1732,0.0335,8.7843,0.0,0.01
2023-06-24 20:58:41.100058,1687611521.1001244,1.1109,0.1389,8.8538,0.0,0.01
2023-06-24 20:58:42.110349,1687611522.1104221,1.2881,-0.0287,8.849,0.0,0.01
2023-06-24 20:58:43.117902,1687611523.1179676,1.2115,0.0455,8.8514,0.0,0.01
2023-06-24 20:58:44.125151,1687611524.1252167,1.2594,0.0072,8.8969,0.0,0.01
2023-06-24 20:58:45.132647,1687611525.1327198,1.2665,0.0551,8.9567,0.0,0.01
2023-06-24 20:58:46.139463,1687611526.1394994,1.0965,0.146,8.8873,0.0,0.01
2023-06-24 20:58:47.147127,1687611527.1471643,1.2833,0.0168,8.904,0.0,0.01
2023-06-24 20:58:48.153862,1687611528.1538987,1.2857,-0.0048,8.9184,0.0,0.01
2023-06-24 20:58:49.159438,1687611529.1594758,1.2713,-0.0192,8.9471,0.0,0.01
2023-06-24 20:58:50.165160,1687611530.1651974,1.2737,0.0575,8.8346,0.0,0.01
2023-06-24 20:58:51.171771,1687611531.1718447,1.312,0.1508,8.8849,0.0,0.01
2023-06-24 20:58:52.180444,1687611532.1805189,1.1995,-0.1437,8.9399,0.0,0.01
2023-06-24 20:58:53.187636,1687611533.1876924,1.245,0.0359,8.7484,0.0,0.01
2023-06-24 20:58:54.196273,1687611534.196346,1.2881,-0.012,8.7843,0.0,0.01
2023-06-24 20:58:55.203997,1687611535.204073,1.233,-0.0575,8.8059,0.0,0.01
2023-06-24 20:58:56.211747,1687611536.2118208,1.2617,0.0024,8.916,0.0,0.01
2023-06-24 20:58:57.219477,1687611537.2195506,1.2498,0.0192,8.7843,0.0,0.01
2023-06-24 20:58:58.226115,1687611538.2261522,1.2929,0.0215,8.7987,0.0,0.01
2023-06-24 20:58:59.235937,1687611539.2359746,1.2905,0.0024,8.8107,0.0,0.01
2023-06-24 20:59:00.242751,1687611540.242789,1.2953,-0.0072,8.8562,0.0,0.01
2023-06-24 20:59:01.248379,1687611541.2484176,1.2833,-0.0335,8.9088,0.0,0.01
2023-06-24 20:59:02.253985,1687611542.2540207,1.2881,0.0359,8.9854,0.0,0.01
2023-06-24 20:59:03.260622,1687611543.2606936,1.2953,0.0527,8.8945,0.0,0.01
2023-06-24 20:59:04.269995,1687611544.2700677,1.2617,-0.1508,8.8346,0.0,0.01
2023-06-24 20:59:05.277820,1687611545.2778933,1.2953,0.0239,9.0214,0.0,0.01
2023-06-24 20:59:06.287698,1687611546.2877717,1.3001,0.0599,8.9328,0.0,0.01
2023-06-24 20:59:07.296738,1687611547.296805,1.2522,0.0311,8.837,0.0,0.01
2023-06-24 20:59:08.305114,1687611548.3051784,1.2665,-0.0287,8.7843,0.0,0.01
2023-06-24 20:59:09.315069,1687611549.315145,1.2953,-0.1317,8.8274,0.0,0.01
2023-06-24 20:59:10.323010,1687611550.3230474,1.2258,-0.0024,8.8107,0.0,0.01
2023-06-24 20:59:11.329150,1687611551.3291886,1.257,0.0431,8.825,0.0,0.01
2023-06-24 20:59:12.336427,1687611552.3364644,1.5682,0.0838,8.7771,0.0,0.01
2023-06-24 20:59:13.342570,1687611553.342608,1.2474,0.0287,8.8849,0.0,0.01
2023-06-24 20:59:14.350097,1687611554.3501348,1.2881,-0.0551,8.8729,0.0,0.01
2023-06-24 20:59:15.357559,1687611555.3576324,1.2809,0.0311,8.8921,0.0,0.01
2023-06-24 20:59:16.367110,1687611556.3671844,1.2977,0.0599,8.9543,0.0,0.01
2023-06-24 20:59:17.376677,1687611557.3767493,1.2881,0.1197,8.904,0.0,0.01
2023-06-24 20:59:18.387259,1687611558.3873243,1.2857,-0.146,8.7747,0.0,0.01
2023-06-24 20:59:19.396092,1687611559.3961306,1.2067,0.0479,8.8753,0.0,0.01
2023-06-24 20:59:20.401639,1687611560.4016774,1.2522,0.0192,8.9735,0.0,0.01
2023-06-24 20:59:21.407243,1687611561.4072804,1.2163,0.0311,8.8298,0.0,0.01
2023-06-24 20:59:22.412804,1687611562.4128397,1.2617,0.0287,8.7915,0.0,0.01
2023-06-24 20:59:23.418267,1687611563.4183047,1.3001,0.0287,8.7676,0.0,0.01
2023-06-24 20:59:24.427064,1687611564.427129,1.2977,-0.0072,8.9352,0.0,0.01
2023-06-24 20:59:25.435392,1687611565.4354587,1.2809,0.0311,8.9088,0.0,0.01
2023-06-24 20:59:26.442639,1687611566.4427056,1.1923,-0.0072,8.8226,0.0,0.01
2023-06-24 20:59:27.449988,1687611567.4500532,1.1061,0.0096,8.9591,0.0,0.01
2023-06-24 20:59:28.457621,1687611568.4576974,1.2594,0.0072,8.7963,0.0,0.01
2023-06-24 20:59:29.465720,1687611569.4657576,1.2617,0.0072,8.8633,0.0,0.01
2023-06-24 20:59:30.473296,1687611570.4733326,1.2833,0.0144,8.849,0.0,0.01
2023-06-24 20:59:31.479540,1687611571.479578,1.2426,-0.0144,8.849,0.0,0.01
2023-06-24 20:59:32.485727,1687611572.485763,1.2737,0.0455,8.8945,0.0,0.01
2023-06-24 20:59:33.491883,1687611573.4919202,1.2186,0.0646,8.9471,0.0,0.01
2023-06-24 20:59:34.499843,1687611574.4999163,1.2713,-0.0144,8.983,0.0,0.01
2023-06-24 20:59:35.509806,1687611575.509873,1.2833,0.0431,8.7819,0.0,0.01
2023-06-24 20:59:36.517767,1687611576.517831,1.2665,-0.0168,8.8849,0.0,0.01
2023-06-24 20:59:37.525644,1687611577.5257063,1.2139,0.1413,8.7628,0.0,0.01
2023-06-24 20:59:38.534023,1687611578.5340955,1.2546,0.0072,8.9423,0.0,0.01
2023-06-24 20:59:39.543766,1687611579.5438385,1.2522,0.0431,8.825,0.0,0.01
2023-06-24 20:59:40.551429,1687611580.5514667,1.2881,0.0455,8.9184,0.0,0.01
2023-06-24 20:59:41.558953,1687611581.5589924,1.2665,-0.0096,8.8035,0.0,0.01
2023-06-24 20:59:42.565106,1687611582.565143,1.2186,0.0263,8.8274,0.0,0.01
2023-06-24 20:59:43.571289,1687611583.5713277,1.3096,0.0287,8.8657,0.0,0.01
2023-06-24 20:59:44.581315,1687611584.5813527,1.2713,-0.0263,8.8945,0.0,0.01
2023-06-24 20:59:45.587888,1687611585.5879607,1.2689,0.0335,8.7364,0.0,0.01
2023-06-24 20:59:46.595674,1687611586.5957482,1.2115,0.0144,8.734,0.0,0.01
2023-06-24 20:59:47.604873,1687611587.6049478,1.2234,-0.0048,8.7628,0.0,0.01
2023-06-24 20:59:48.613823,1687611588.6138892,1.2617,0.0144,8.837,0.0,0.01
2023-06-24 20:59:49.623018,1687611589.623087,1.3072,0.0072,8.8801,0.0,0.01
2023-06-24 20:59:50.631882,1687611590.6319556,1.2498,0.012,8.8753,0.0,0.01
2023-06-24 20:59:51.639700,1687611591.6397755,1.245,0.146,8.746,0.0,0.01
2023-06-24 20:59:52.647382,1687611592.647456,1.2665,0.0599,8.8322,0.0,0.01
2023-06-24 20:59:53.656159,1687611593.6562243,1.2234,0.0072,8.8538,0.0,0.01
2023-06-24 20:59:54.664813,1687611594.6648726,1.2713,-0.0048,8.8681,0.0,0.01
2023-06-24 20:59:55.671727,1687611595.6717882,1.2354,0.1341,8.837,0.0,0.01
2023-06-24 20:59:56.679185,1687611596.6792588,1.2953,0.0,9.007,0.0,0.01
2023-06-24 20:59:57.686844,1687611597.6869662,1.2641,-0.0072,8.8657,0.0,0.01
2023-06-24 20:59:58.695746,1687611598.6958199,1.2043,0.0503,8.8298,0.0,0.01
2023-06-24 20:59:59.706495,1687611599.7065685,1.3408,-0.0311,8.8681,0.0,0.01
2023-06-24 21:00:00.714734,1687611600.714801,1.2785,0.0479,8.7652,0.0,0.01
2023-06-24 21:00:01.721948,1687611601.722009,1.3048,-0.1317,9.0166,0.0,0.01
2023-06-24 21:00:02.728964,1687611602.7290242,1.2953,0.0072,8.9328,0.0,0.01
2023-06-24 21:00:03.736239,1687611603.7363112,1.2617,-0.012,8.849,0.0,0.01
2023-06-24 21:00:04.744271,1687611604.7443435,1.2737,-0.0455,8.7963,0.0,0.01
2023-06-24 21:00:05.753955,1687611605.7540276,1.2594,0.0144,8.8394,0.0,0.01
2023-06-24 21:00:06.763950,1687611606.7640162,1.3719,0.0359,9.0237,0.0,0.01
2023-06-24 21:00:07.772701,1687611607.7727654,1.2689,0.0311,8.8011,0.0,0.01
2023-06-24 21:00:08.781379,1687611608.7814379,1.2522,0.0383,8.849,0.0,0.01
2023-06-24 21:00:09.790763,1687611609.7908392,1.1133,0.0407,8.7556,0.0,0.01
2023-06-24 21:00:10.800103,1687611610.8001688,1.087,-0.1269,8.8562,0.0,0.01
2023-06-24 21:00:11.810553,1687611611.8106258,1.3024,0.0072,8.758,0.0,0.01
2023-06-24 21:00:12.819896,1687611612.8199623,1.257,0.0311,8.9567,0.0,0.01
2023-06-24 21:00:13.828368,1687611613.8284354,1.2665,-0.0503,8.8633,0.0,0.01
2023-06-24 21:00:14.839052,1687611614.8391259,1.233,-0.0048,8.916,0.0,0.01
2023-06-24 21:00:15.847517,1687611615.847555,1.2905,0.0072,8.8897,0.0,0.01
2023-06-24 21:00:16.853873,1687611616.8539116,1.2402,0.0479,8.8538,0.0,0.01
2023-06-24 21:00:17.861565,1687611617.8616033,1.2617,-0.0072,8.8897,0.0,0.01
2023-06-24 21:00:18.867962,1687611618.868,1.2594,-0.1508,8.8705,0.0,0.01
2023-06-24 21:00:19.878289,1687611619.8783278,1.2546,0.0527,8.9711,0.0,0.01
2023-06-24 21:00:20.885750,1687611620.885824,1.2905,0.0622,8.8705,0.0,0.01
2023-06-24 21:00:21.895320,1687611621.8953946,1.2929,0.0311,8.9352,0.0,0.01
2023-06-24 21:00:22.904772,1687611622.9048438,1.2713,-0.0455,8.7963,0.0,0.01
2023-06-24 21:00:23.914944,1687611623.914996,1.2857,0.0527,8.9376,0.0,0.01
2023-06-24 21:00:24.923141,1687611624.923178,1.2282,0.0766,8.7484,0.0,0.01
2023-06-24 21:00:25.928620,1687611625.928659,1.257,0.0383,8.995,0.0,0.01
2023-06-24 21:00:26.934168,1687611626.9342067,1.233,-0.0072,8.7819,0.0,0.01
2023-06-24 21:00:27.939777,1687611627.9398148,1.2641,-0.0144,8.9184,0.0,0.01
2023-06-24 21:00:28.946283,1687611628.9463573,1.2905,0.0192,8.8825,0.0,0.01
2023-06-24 21:00:29.958334,1687611629.9584084,1.7406,-0.6967,8.916,0.0,0.01
2023-06-24 21:00:30.966454,1687611630.9665198,1.6281,-0.4573,9.3087,0.0,0.01
2023-06-24 21:00:31.975368,1687611631.9754348,-0.395,0.0,10.3669,0.0,0.01
2023-06-24 21:00:32.984024,1687611632.9840982,0.826,-0.6847,8.7149,0.0,0.01
2023-06-24 21:00:33.993543,1687611633.9936166,-0.8619,-1.3192,8.7532,0.0,0.01
2023-06-24 21:00:35.003391,1687611635.0034637,0.4118,-2.1859,8.6143,0.0,0.01
2023-06-24 21:00:36.013788,1687611636.0138526,0.2921,-3.1101,8.4132,0.0,0.01
2023-06-24 21:00:37.022681,1687611637.0227458,0.5459,-0.8212,8.691,0.0,0.01
2023-06-24 21:00:38.031374,1687611638.0314417,1.7095,-0.6177,8.8394,0.0,0.01
2023-06-24 21:00:39.040214,1687611639.0402877,2.3607,-1.4796,8.4348,0.0,0.01
2023-06-24 21:00:40.049119,1687611640.0491931,2.5666,-2.1117,8.7724,0.0,0.01
2023-06-24 21:00:41.057352,1687611641.0574262,3.1005,-0.7997,8.6143,0.0,0.01
2023-06-24 21:00:42.067522,1687611642.067589,3.2394,-1.1779,7.355,0.0,0.01
2023-06-24 21:00:43.076018,1687611643.0760913,0.9194,-0.8164,7.6974,0.0,0.01
2023-06-24 21:00:44.083927,1687611644.0839677,3.7924,-1.3072,9.9072,0.0,0.01
2023-06-24 21:00:45.091475,1687611645.0915127,3.5386,-1.0367,7.9871,0.0,0.01
2023-06-24 21:00:46.097024,1687611646.097061,3.5291,-1.4509,7.1251,0.0,0.01
2023-06-24 21:00:47.102184,1687611647.1022213,1.1708,-1.0846,8.2456,0.0,0.01
2023-06-24 21:00:48.107736,1687611648.1077728,2.3511,-0.4741,9.8043,0.0,0.01
2023-06-24 21:00:49.115634,1687611649.115708,3.055,-0.6608,8.3294,0.0,0.01
2023-06-24 21:00:50.126925,1687611650.1269624,2.1931,-2.1045,8.0421,0.0,0.01
2023-06-24 21:00:51.133138,1687611651.1331744,2.7054,-0.0982,8.2768,0.0,0.01
2023-06-24 21:00:52.139276,1687611652.1393142,2.7701,0.1197,9.1315,0.0,0.01
2023-06-24 21:00:53.145408,1687611653.1454453,2.4732,-1.0367,9.7683,0.0,0.01
2023-06-24 21:00:54.151602,1687611654.1516397,0.9122,-1.6137,9.1411,0.0,0.01
2023-06-24 21:00:55.159538,1687611655.15961,1.7669,-2.2218,8.8921,0.0,0.01
2023-06-24 21:00:56.168419,1687611656.1684918,2.5929,-0.5674,8.8849,0.0,0.01
2023-06-24 21:00:57.176513,1687611657.1765506,1.7478,-1.1779,9.4188,0.0,0.01
2023-06-24 21:00:58.182092,1687611658.1821287,1.6951,-1.0918,8.7053,0.0,0.01
2023-06-24 21:00:59.187684,1687611659.1877222,1.7047,-0.1317,7.4627,0.0,0.01
2023-06-24 21:01:00.194994,1687611660.195033,1.482,-0.7518,7.2257,0.0,0.01
2023-06-24 21:01:01.200494,1687611661.200532,1.1061,-0.5674,7.8219,0.0,0.01
2023-06-24 21:01:02.206797,1687611662.2069046,1.0822,-1.2785,7.6255,0.0,0.01
2023-06-24 21:01:03.216885,1687611663.2169583,0.9912,-1.9417,8.0972,0.0,0.01
2023-06-24 21:01:04.226501,1687611664.226575,1.731,-1.2402,8.4922,0.0,0.01
2023-06-24 21:01:05.238809,1687611665.2389185,2.9066,-0.407,8.1499,0.0,0.01
2023-06-24 21:01:06.247658,1687611666.2477233,2.3703,-0.7087,7.0342,0.0,0.01
2023-06-24 21:01:07.256448,1687611667.2565143,1.8986,-0.2873,9.0237,0.0,0.01
2023-06-24 21:01:08.265544,1687611668.2656147,1.7119,0.5411,9.3518,0.0,0.01
2023-06-24 21:01:09.276482,1687611669.2765546,1.0534,-0.7614,8.9304,0.0,0.01
2023-06-24 21:01:10.285142,1687611670.2851794,1.4413,-0.5052,8.8705,0.0,0.01
2023-06-24 21:01:11.291591,1687611671.291629,1.3599,-0.5459,8.8298,0.0,0.01
2023-06-24 21:01:12.297920,1687611672.2979586,1.4293,-0.5914,8.8178,0.0,0.01
2023-06-24 21:01:13.304308,1687611673.3043435,1.3048,-0.5626,8.7963,0.0,0.01
2023-06-24 21:01:14.310459,1687611674.310497,1.3503,-0.565,8.8609,0.0,0.01
2023-06-24 21:01:15.318730,1687611675.318804,1.3288,-0.6273,8.8274,0.0,0.01
2023-06-24 21:01:16.328986,1687611676.3291013,1.2306,-0.5387,8.7604,0.0,0.01
2023-06-24 21:01:17.337659,1687611677.3376968,1.3743,-0.5483,8.7867,0.0,0.01
2023-06-24 21:01:18.344152,1687611678.3441894,1.3838,-0.5195,8.916,0.0,0.01
2023-06-24 21:01:19.350393,1687611679.3504295,1.3743,-0.5866,8.9376,0.0,0.01
2023-06-24 21:01:20.360924,1687611680.360961,1.3815,-0.5866,8.7939,0.0,0.01
2023-06-24 21:01:21.367041,1687611681.367078,1.5179,-0.5914,8.8442,0.0,0.01
2023-06-24 21:01:22.375883,1687611682.375957,1.4126,-0.5291,8.77,0.0,0.01
2023-06-24 21:01:23.385034,1687611683.3851,1.4006,-0.5626,8.8083,0.0,0.01
2023-06-24 21:01:24.394124,1687611684.3941905,1.3312,-0.5674,8.8657,0.0,0.01
2023-06-24 21:01:25.402516,1687611685.402581,1.482,-0.5866,8.9615,0.0,0.01
2023-06-24 21:01:26.410086,1687611686.410158,1.3072,-0.5555,8.8442,0.0,0.01
2023-06-24 21:01:27.417855,1687611687.417926,1.3264,-0.5148,8.8298,0.0,0.01
2023-06-24 21:01:28.426842,1687611688.4269593,1.3934,-0.6057,8.837,0.0,0.01
2023-06-24 21:01:29.434148,1687611689.4342146,1.3862,-0.5794,8.8873,0.0,0.01
2023-06-24 21:01:30.441342,1687611690.4413788,1.3503,-0.5674,9.0285,0.0,0.01
2023-06-24 21:01:31.447542,1687611691.4475784,1.3647,-0.565,8.7484,0.0,0.01
2023-06-24 21:01:32.453662,1687611692.4536998,1.4988,-0.5794,8.7795,0.0,0.01
2023-06-24 21:01:33.459869,1687611693.4599059,1.3647,-0.5363,8.77,0.0,0.01
2023-06-24 21:01:34.467248,1687611694.4672859,1.3671,-0.498,8.8059,0.0,0.01
2023-06-24 21:01:35.475232,1687611695.475299,1.3024,-0.6919,8.8609,0.0,0.01
2023-06-24 21:01:36.481775,1687611696.481886,2.3559,1.1133,9.0237,0.0,0.01
2023-06-24 21:01:37.489147,1687611697.4892128,-0.6297,-0.1987,8.0637,0.0,0.01
2023-06-24 21:01:38.496771,1687611698.4968445,-0.8643,-1.6233,9.6582,0.0,0.01
2023-06-24 21:01:39.503517,1687611699.503555,-1.2115,-0.2179,10.3501,0.0,0.01
2023-06-24 21:01:40.511393,1687611700.511432,0.2705,1.0918,8.6814,0.0,0.01
2023-06-24 21:01:41.516943,1687611701.516981,-1.2809,0.419,7.4172,0.0,0.01
2023-06-24 21:01:42.522355,1687611702.522394,-0.6177,1.4748,6.8474,0.0,0.01
2023-06-24 21:01:43.527929,1687611703.5279655,0.182,-0.2251,5.861,0.0,0.01
2023-06-24 21:01:44.535288,1687611704.5353608,-0.7542,0.4022,5.8562,0.0,0.01
2023-06-24 21:01:45.544616,1687611705.5446906,-0.067,0.1508,6.0908,0.0,0.01
2023-06-24 21:01:46.553176,1687611706.5532138,-0.2394,-0.1796,7.4867,0.0,0.01
2023-06-24 21:01:47.558741,1687611707.558778,-0.0335,-0.3855,6.8043,0.0,0.01
2023-06-24 21:01:48.568803,1687611708.5688426,-0.1293,-0.431,7.3454,0.0,0.01
2023-06-24 21:01:49.574378,1687611709.5744154,-0.2394,-0.7135,7.5393,0.0,0.01
2023-06-24 21:01:50.580018,1687611710.5800564,0.0311,-1.008,8.4443,0.0,0.01
2023-06-24 21:01:51.586369,1687611711.586434,-0.0168,-0.9553,7.841,0.0,0.01
2023-06-24 21:01:52.595477,1687611712.5955892,-0.2849,-0.8188,7.3861,0.0,0.01
2023-06-24 21:01:53.607726,1687611713.6077857,-0.182,-1.7621,8.2959,0.0,0.01
2023-06-24 21:01:54.614639,1687611714.6146986,0.3041,-0.9313,8.6407,0.0,0.01
2023-06-24 21:01:55.622009,1687611715.622068,0.1269,-1.6999,9.2871,0.0,0.01
2023-06-24 21:01:56.629404,1687611716.629478,-0.5531,-1.2617,10.1514,0.0,0.01
2023-06-24 21:01:57.639320,1687611717.639393,0.8619,-0.0503,9.4882,0.0,0.01
2023-06-24 21:01:58.651179,1687611718.6512506,1.2665,0.6608,10.2208,0.0,0.01
2023-06-24 21:01:59.659067,1687611719.6591055,0.1508,0.4501,10.2424,0.0,0.01
2023-06-24 21:02:00.664780,1687611720.664819,0.2298,0.3017,9.754,0.0,0.01
2023-06-24 21:02:01.670458,1687611721.6704953,1.4389,0.8499,9.8904,0.0,0.01
2023-06-24 21:02:02.676184,1687611722.676221,1.1013,0.4429,9.5696,0.0,0.01
2023-06-24 21:02:03.683902,1687611723.6839387,1.403,0.6081,8.2193,0.0,0.01
2023-06-24 21:02:04.690416,1687611724.6904883,1.992,-0.6009,7.7069,0.0,0.01
2023-06-24 21:02:05.698372,1687611725.698424,1.6496,-0.0072,9.074,0.0,0.01
2023-06-24 21:02:06.704071,1687611726.704126,1.6544,0.7254,8.4276,0.0,0.01
2023-06-24 21:02:07.709781,1687611727.70984,1.3815,0.0479,8.2145,0.0,0.01
2023-06-24 21:02:08.719813,1687611728.7198677,1.7885,0.6871,9.1339,0.0,0.01
2023-06-24 21:02:09.725472,1687611729.7255108,3.3423,-0.0239,9.6103,0.0,0.01
2023-06-24 21:02:10.731962,1687611730.7320397,3.9433,1.142,7.9128,0.0,0.01
2023-06-24 21:02:11.738688,1687611731.738727,5.1212,0.2849,7.6183,0.0,0.01
2023-06-24 21:02:12.745533,1687611732.745571,1.5634,1.1636,8.7724,0.0,0.01
2023-06-24 21:02:13.753241,1687611733.7532783,3.6751,-0.6081,9.5624,0.0,0.01
2023-06-24 21:02:14.759007,1687611734.7590456,4.0199,1.4389,8.0349,0.0,0.01
2023-06-24 21:02:15.764718,1687611735.7647564,2.4517,1.5179,8.6933,0.0,0.01
2023-06-24 21:02:16.771436,1687611736.7715113,3.7302,0.7542,7.9775,0.0,0.01
2023-06-24 21:02:17.779106,1687611737.7791798,2.1332,0.6847,8.4922,0.0,0.01
2023-06-24 21:02:18.792457,1687611738.79253,3.6655,0.6225,7.9679,0.0,0.01
2023-06-24 21:02:19.800904,1687611739.800941,3.565,0.7087,8.2815,0.0,0.01
2023-06-24 21:02:20.806413,1687611740.8064525,3.201,1.1516,8.5449,0.0,0.01
2023-06-24 21:02:21.812191,1687611741.8122292,2.5953,0.8691,8.7724,0.0,0.01
2023-06-24 21:02:22.818652,1687611742.8187242,2.0279,0.3639,9.7468,0.0,0.01
2023-06-24 21:02:23.827564,1687611743.827601,2.478,0.6129,9.1315,0.0,0.01
2023-06-24 21:02:24.835250,1687611744.835323,2.2577,0.984,8.6814,0.0,0.01
2023-06-24 21:02:25.845940,1687611745.8460135,1.403,0.6129,9.4308,0.0,0.01
2023-06-24 21:02:26.854064,1687611746.8541276,1.2115,1.5634,8.8131,0.0,0.01
2023-06-24 21:02:27.861794,1687611747.8618596,1.9297,2.0925,9.0836,0.0,0.01
2023-06-24 21:02:28.869418,1687611748.8694758,1.1396,0.1532,9.0573,0.0,0.01
2023-06-24 21:02:29.877962,1687611749.878027,0.1317,0.8356,8.8346,0.0,0.01
2023-06-24 21:02:30.887027,1687611750.8870988,2.2769,0.5555,8.7939,0.0,0.01
2023-06-24 21:02:31.896432,1687611751.8965044,1.6065,1.1253,8.9088,0.0,0.01
