Time,Timestamp,x,y,z,lat,lng
2023-06-25 17:26:46.256732,1687685206.2569082,0.4022,-0.0287,9.1004,1.344793826671385,103.70086545156472
2023-06-25 17:26:47.263076,1687685207.2631137,0.4405,-0.0886,8.9064,1.3447732395983756,103.70047810350549
2023-06-25 17:26:48.268851,1687685208.2688897,0.4214,-0.1365,8.8921,1.3447766305954423,103.70051650456466
2023-06-25 17:26:49.274450,1687685209.2744865,0.395,-0.1077,8.9735,1.344778355738277,103.70055490556186
2023-06-25 17:26:50.280143,1687685210.280181,0.4166,-0.0694,9.0237,1.3447783815198902,103.70057160162469
2023-06-25 17:26:51.286327,1687685211.2863631,0.419,-0.0694,8.9687,1.3447901324610476,103.70063003799801
2023-06-25 17:26:52.297126,1687685212.297169,0.4214,-0.0263,8.9352,1.3447934795581098,103.70064005567748
2023-06-25 17:26:53.302947,1687685213.3029833,0.7326,-0.1317,8.9208,1.344793466680599,103.70063170765967
2023-06-25 17:26:54.308524,1687685214.3085616,0.4501,-0.1173,8.9854,1.3447951273510936,103.70062836848108
2023-06-25 17:26:55.314105,1687685215.314142,0.4214,-0.079,8.9663,1.3447951118953274,103.70061835085691
2023-06-25 17:26:56.319667,1687685216.3197207,0.3639,-0.1221,8.904,1.3447950990138402,103.70061000283503
2023-06-25 17:26:57.327430,1687685217.3275044,0.4094,-0.091,8.9735,1.344795075823311,103.70059497639171
2023-06-25 17:26:58.334985,1687685218.3350575,0.4142,-0.0694,8.928,1.344791741602421,103.70059330672868
2023-06-25 17:26:59.341683,1687685219.3417218,0.3687,-0.1053,8.8585,1.3447917209839724,103.70057994988542
2023-06-25 17:27:00.347093,1687685220.3471308,0.431,-0.0263,8.9543,1.344790057739558,103.70058161946208
2023-06-25 17:27:01.352587,1687685221.3526263,0.3974,-0.1149,9.0309,1.344790034539679,103.7005665930092
2023-06-25 17:27:02.359621,1687685222.3596888,0.4429,-0.0383,8.9974,1.3447900319616093,103.70056492340301
2023-06-25 17:27:03.365046,1687685223.3650832,0.4357,-0.0718,8.9878,1.3447883377768746,103.70054655770183
2023-06-25 17:27:04.371169,1687685224.3712425,0.419,-0.1077,8.9735,1.344781674489092,103.70054655758601
2023-06-25 17:27:05.377785,1687685225.377823,0.4525,-0.0239,8.9471,1.3447816409599014,103.70052485269093
2023-06-25 17:27:06.382600,1687685226.3826375,0.431,-0.0934,8.8035,1.3447765815669066,103.70048478200077
2023-06-25 17:27:07.391960,1687685227.3919978,0.4022,-0.1101,8.983,1.344769876974783,103.70045806812945
2023-06-25 17:27:08.397501,1687685228.3975382,0.3615,-0.0383,8.9591,1.344769876974783,103.70045806812945
2023-06-25 17:27:09.403170,1687685229.4032085,0.4142,-0.0958,8.9208,1.344769876974783,103.70045806812945
2023-06-25 17:27:10.409465,1687685230.4095201,0.3998,-0.0982,8.9064,1.344759830390645,103.7004246757389
2023-06-25 17:27:11.416450,1687685231.416525,0.4238,-0.1053,9.0621,1.3447598226407116,103.70041966690424
2023-06-25 17:27:12.424618,1687685232.4246566,0.4477,-0.1125,8.9639,1.3447598148902309,103.700414658069
2023-06-25 17:27:13.430199,1687685233.4302356,0.4453,-0.1317,8.9184,1.3447581439009433,103.70041131881625
2023-06-25 17:27:14.435775,1687685234.435814,0.431,-0.1197,9.0166,1.3447564703275507,103.7004063099511
2023-06-25 17:27:15.441372,1687685235.4414093,0.4453,-0.0982,9.0381,1.3447564651596515,103.7004029707267
2023-06-25 17:27:16.446938,1687685236.4469755,0.4741,-0.1269,8.9016,1.344756457407347,103.70039796188959
2023-06-25 17:27:17.455163,1687685237.4552352,0.431,-0.1006,8.8226,1.34475645223884,103.70039462266456
2023-06-25 17:27:18.461924,1687685238.4619613,0.34,-0.0479,9.0333,1.3447581103076238,103.70038961385549
2023-06-25 17:27:19.467526,1687685239.4675632,0.498,-0.1245,8.9998,1.3447581025538606,103.70038460501688
2023-06-25 17:27:20.473161,1687685240.4731975,0.4477,-0.1077,8.9088,1.3447580973843816,103.70038126579085
2023-06-25 17:27:21.478745,1687685241.478781,0.3998,-0.091,8.8155,1.3447580922146594,103.70037792656454
2023-06-25 17:27:22.486503,1687685242.4865394,0.4286,-0.0886,8.9759,1.344758087044694,103.70037458733802
2023-06-25 17:27:23.493139,1687685243.493218,0.4334,-0.0886,9.0357,1.344758081874486,103.70037124811124
2023-06-25 17:27:24.500776,1687685244.5008428,0.4645,-0.1173,8.8394,1.344756413467291,103.70036957846878
2023-06-25 17:27:25.508341,1687685245.5084152,0.4214,-0.0479,8.7867,1.3447547424747155,103.70036623921267
2023-06-25 17:27:26.515052,1687685246.515091,0.3879,-0.0455,8.9112,1.3447547424747155,103.70036623921267
2023-06-25 17:27:27.521844,1687685247.5218806,0.4908,-0.0886,8.9399,1.3447547424747155,103.70036623921267
2023-06-25 17:27:28.527389,1687685248.5274253,0.3663,-0.0527,8.8921,1.3447547424747155,103.70036623921267
2023-06-25 17:27:29.532943,1687685249.5329807,0.4357,-0.0958,8.9423,1.3447547424747155,103.70036623921267
2023-06-25 17:27:30.538587,1687685250.5386252,0.3711,-0.1532,8.9615,1.3447547424747155,103.70036623921267
2023-06-25 17:27:31.544937,1687685251.545003,0.3926,-0.091,9.0357,1.3447547424747155,103.70036623921267
2023-06-25 17:27:32.552341,1687685252.552378,0.395,-0.0838,8.7795,1.3447547424747155,103.70036623921267
2023-06-25 17:27:33.557852,1687685253.5578897,0.4094,-0.0646,8.8897,1.3447547424747155,103.70036623921267
2023-06-25 17:27:34.563360,1687685254.5633974,0.431,-0.091,8.9926,1.3447547424747155,103.70036623921267
2023-06-25 17:27:35.568897,1687685255.5689342,0.4166,-0.0814,8.9543,1.3447547424747155,103.70036623921267
2023-06-25 17:27:36.574421,1687685256.574457,0.407,-0.1006,8.916,1.3447547424747155,103.70036623921267
2023-06-25 17:27:37.581594,1687685257.5816312,0.4381,-0.1006,9.0094,1.3447547424747155,103.70036623921267
2023-06-25 17:27:38.587104,1687685258.5871413,0.4286,-0.0886,8.9423,1.3447547424747155,103.70036623921267
2023-06-25 17:27:39.592614,1687685259.592652,0.395,-0.0694,8.746,1.3447547424747155,103.70036623921267
2023-06-25 17:27:40.598109,1687685260.598147,0.4525,-0.0766,9.0046,1.3447547424747155,103.70036623921267
2023-06-25 17:27:41.603650,1687685261.603688,0.5339,-0.0168,8.8825,1.3447547424747155,103.70036623921267
2023-06-25 17:27:42.609980,1687685262.610052,0.3974,-0.1101,8.9423,1.3447547424747155,103.70036623921267
2023-06-25 17:27:43.616774,1687685263.6168113,0.3256,-0.103,8.9016,1.3447547424747155,103.70036623921267
2023-06-25 17:27:44.622222,1687685264.6222596,0.4477,-0.091,8.8466,1.3447547424747155,103.70036623921267
2023-06-25 17:27:45.629701,1687685265.6297388,0.4286,-0.1006,8.9304,1.3447547424747155,103.70036623921267
2023-06-25 17:27:46.635142,1687685266.635179,0.4357,-0.0862,8.983,1.3447547424747155,103.70036623921267
2023-06-25 17:27:47.640690,1687685267.6407273,0.4334,-0.1269,8.995,1.3447547424747155,103.70036623921267
2023-06-25 17:27:48.646565,1687685268.6466203,0.3591,-0.0982,8.8514,1.3447547424747155,103.70036623921267
2023-06-25 17:27:49.653420,1687685269.6534934,0.4573,-0.0982,8.9783,1.3447547424747155,103.70036623921267
2023-06-25 17:27:50.664835,1687685270.6648717,0.3807,-0.0742,8.8921,1.3447547424747155,103.70036623921267
2023-06-25 17:27:51.670275,1687685271.6703126,0.4166,-0.0886,8.9902,1.3447547424747155,103.70036623921267
2023-06-25 17:27:52.675075,1687685272.6751127,0.4094,-0.091,8.9136,1.3447547424747155,103.70036623921267
2023-06-25 17:27:53.680568,1687685273.6806052,0.5986,-0.0958,9.007,1.3447547424747155,103.70036623921267
2023-06-25 17:27:54.686068,1687685274.6861045,0.4717,-0.0814,8.9232,1.3447547424747155,103.70036623921267
2023-06-25 17:27:55.693634,1687685275.6937087,0.431,-0.0886,8.9519,1.3447547424747155,103.70036623921267
2023-06-25 17:27:56.700415,1687685276.7004528,0.3639,-0.0599,8.9567,1.3447547424747155,103.70036623921267
2023-06-25 17:27:57.705829,1687685277.7058668,0.4549,-0.0838,8.9471,1.3447547424747155,103.70036623921267
2023-06-25 17:27:58.711248,1687685278.7112858,0.4238,-0.0263,8.825,1.3447547424747155,103.70036623921267
2023-06-25 17:27:59.716718,1687685279.716755,0.3065,-0.1149,8.9687,1.3447547424747155,103.70036623921267
2023-06-25 17:28:00.723353,1687685280.723391,0.3855,-0.0862,9.0237,1.3447547424747155,103.70036623921267
2023-06-25 17:28:01.729571,1687685281.7296429,0.4022,-0.0072,8.9615,1.3447547424747155,103.70036623921267
2023-06-25 17:28:02.737032,1687685282.7371056,0.3998,-0.0958,8.9926,1.3447547424747155,103.70036623921267
2023-06-25 17:28:03.744463,1687685283.744537,0.4166,-0.0551,9.0046,1.3447547424747155,103.70036623921267
2023-06-25 17:28:04.751087,1687685284.7511253,0.3974,-0.146,8.9376,1.3447547424747155,103.70036623921267
2023-06-25 17:28:05.758480,1687685285.7585175,0.3926,-0.0958,8.9543,1.3447547424747155,103.70036623921267
2023-06-25 17:28:06.763951,1687685286.7639902,0.3807,-0.0958,8.9136,1.3447547424747155,103.70036623921267
2023-06-25 17:28:07.769370,1687685287.769407,0.4334,-0.0838,8.9112,1.3447547424747155,103.70036623921267
2023-06-25 17:28:08.774857,1687685288.7748933,0.4142,0.0024,8.9735,1.3447547424747155,103.70036623921267
2023-06-25 17:28:09.781060,1687685289.7811306,0.4238,-0.0982,9.0357,1.3447547424747155,103.70036623921267
2023-06-25 17:28:10.792514,1687685290.7925515,0.4357,-0.0814,8.9495,1.3447547424747155,103.70036623921267
2023-06-25 17:28:11.797657,1687685291.7976942,0.4549,-0.0742,8.9926,1.3447547424747155,103.70036623921267
2023-06-25 17:28:12.803212,1687685292.8032496,0.4405,-0.0742,9.0501,1.3447547424747155,103.70036623921267
2023-06-25 17:28:13.808739,1687685293.8087757,0.4262,-0.0862,8.9136,1.3447547424747155,103.70036623921267
2023-06-25 17:28:14.814160,1687685294.8141978,0.4477,-0.0742,8.8657,1.3447547424747155,103.70036623921267
2023-06-25 17:28:15.821636,1687685295.8216963,0.4094,-0.1125,9.1842,1.3447547424747155,103.70036623921267
2023-06-25 17:28:16.828230,1687685296.828268,0.4573,-0.0814,8.904,1.3447547424747155,103.70036623921267
2023-06-25 17:28:17.833688,1687685297.8337235,0.4094,-0.079,9.0836,1.3447547424747155,103.70036623921267
2023-06-25 17:28:18.839162,1687685298.8391995,0.3304,-0.0886,9.0261,1.3447547424747155,103.70036623921267
2023-06-25 17:28:19.844207,1687685299.8442445,0.3974,-0.0814,8.9591,1.3447547424747155,103.70036623921267
2023-06-25 17:28:20.851663,1687685300.8517017,0.3232,-0.1006,8.9926,1.3447547424747155,103.70036623921267
2023-06-25 17:28:21.857154,1687685301.8571916,0.4573,-0.1413,8.8992,1.3447547424747155,103.70036623921267
2023-06-25 17:28:22.862608,1687685302.8626454,0.4022,-0.0479,8.8921,1.3447547424747155,103.70036623921267
2023-06-25 17:28:23.867419,1687685303.8674564,0.4286,-0.0622,9.0022,1.3447547424747155,103.70036623921267
2023-06-25 17:28:24.872899,1687685304.8729362,0.395,-0.0694,8.9352,1.3447547424747155,103.70036623921267
2023-06-25 17:28:25.879568,1687685305.8796055,0.3879,-0.1149,8.8992,1.3447547424747155,103.70036623921267
2023-06-25 17:28:26.885791,1687685306.885866,0.4238,-0.0742,8.9998,1.3447547424747155,103.70036623921267
2023-06-25 17:28:27.892528,1687685307.892565,0.3639,-0.0646,8.9256,1.3447547424747155,103.70036623921267
2023-06-25 17:28:28.897654,1687685308.8976912,0.3735,-0.0383,9.0046,1.3447547424747155,103.70036623921267
2023-06-25 17:28:29.903115,1687685309.903153,0.4573,-0.0455,8.9399,1.3447547424747155,103.70036623921267
2023-06-25 17:28:30.910487,1687685310.9105244,0.3687,-0.1389,8.9352,1.3447547424747155,103.70036623921267
2023-06-25 17:28:31.915972,1687685311.9160097,0.4429,-0.1221,8.8849,1.3447547424747155,103.70036623921267
2023-06-25 17:28:32.921934,1687685312.9220092,0.4286,-0.067,9.0309,1.3447547424747155,103.70036623921267
2023-06-25 17:28:33.928101,1687685313.9281385,0.395,-0.1125,8.8753,1.3447547424747155,103.70036623921267
2023-06-25 17:28:34.933560,1687685314.9336429,0.3615,-0.1101,8.8777,1.3447547424747155,103.70036623921267
2023-06-25 17:28:35.940186,1687685315.940224,0.4046,-0.079,8.9136,1.3447547424747155,103.70036623921267
2023-06-25 17:28:36.945615,1687685316.945652,0.419,-0.0886,9.0429,1.3447547424747155,103.70036623921267
2023-06-25 17:28:37.951032,1687685317.9510686,0.4094,-0.1269,8.9495,1.3447547424747155,103.70036623921267
2023-06-25 17:28:38.956540,1687685318.9565833,0.4286,-0.0886,9.0621,1.3447547424747155,103.70036623921267
2023-06-25 17:28:39.962080,1687685319.9621193,0.3065,-0.0934,8.9352,1.3447547424747155,103.70036623921267
2023-06-25 17:28:40.971503,1687685320.9715412,0.431,-0.0192,8.9447,1.3447547424747155,103.70036623921267
